trade_id,selected_SL,final_r_X,peak_mfe_X,peak_mfe_atr,reached_1R_X,wrong_way_pre_peak_X,mono_pre_peak_X,sl_triggered,truncated_at_bar,peak_mfe_bar_X
2771,2,-1,0.7523910933,1.504782187,0,0,1,1,37,5
2773,2,-1,0.6902692525,1.380538505,0,0,1,1,19,1
2777,2,-1,0.3241450204,0.6482900408,0,0,0.6666666667,1,24,6
2778,2,-1,0.23144382,0.46288764,0,0,1,1,5,2
2783,2,-1,0.525177444,1.050354888,0,0,1,1,6,2
2790,2,-1,1.861125295,3.72225059,1,0,0.7096774194,1,77,31
2795,2,-1,0.3900742444,0.7801484888,0,0,1,1,19,4
2796,2,-1,2.43501753,4.87003506,1,0,0.54,1,204,64
2804,2,-1,0.5370725366,1.074145073,0,0,0.5,1,16,7
2807,2,-1,0.6632184403,1.326436881,0,0,0.75,1,13,4
2815,2,-1,2.319618525,4.63923705,1,0,0.6666666667,1,54,20
2818,2,-1,0.9268025376,1.853605075,0,0,0.6666666667,1,24,19
2819,2,-1,0.8312376271,1.662475254,0,0,0.6428571429,1,23,14
2822,2,-1,1.35986445,2.7197289,1,0,0.8,1,62,16
2826,2,-1,0.601765509,1.203531018,0,0,1,1,13,3
2827,2,-1,0.2519360052,0.5038720104,0,0,1,1,11,5
2828,2,-1,0.600939377,1.201878754,0,0,0.5,1,5,4
2829,2,-1,0.812802588,1.625605176,0,0,1,1,17,4
2830,2,-1,0.3405154787,0.6810309574,0,0,1,1,7,2
2835,2,-1,1.707681643,3.415363286,1,0,0.4545454545,1,76,11
2837,2,-1,1.753007425,3.50601485,1,0,0.7142857143,1,62,20
2841,2,-1,0.4379632196,0.8759264392,0,0,0.6,1,8,6
2848,2,-1,0.6227069119,1.245413824,0,0,1,1,6,2
2850,2,-1,1.898016753,3.796033506,1,0,0.6666666667,1,29,15
2855,2,-1,0.2030005286,0.4060010572,0,0,1,1,10,1
2856,2,-1,0.5722440577,1.144488115,0,0,0.5,1,6,3
2860,2,-1,4.727306577,9.454613154,1,0,0.5083333333,1,168,124
2861,2,-1,0.6834343074,1.366868615,0,0,0.875,1,15,11
2862,2,-1,0.9662611603,1.932522321,0,0,1,1,18,2
2865,2,-1,1.673774434,3.347548868,1,0,0.5185185185,1,67,41
2867,2,-1,0.8931307806,1.786261561,0,0,0.5806451613,1,49,32
2875,2,-1,2.664321518,5.328643036,1,0,0.5918367347,1,174,49
2876,2,-1,0.1974446534,0.3948893068,0,0,1,1,12,3
2877,2,-1,0.2139561053,0.4279122106,0,0,1,1,11,1
2880,2,-1,0.4759692316,0.9519384632,0,0,0.6,1,6,5
2885,2,-1,0.6934725168,1.386945034,0,0,0.6666666667,1,46,6
2887,2,-1,0.6239159022,1.247831804,0,0,0.5555555556,1,115,20
2888,2,-1,0.466275761,0.932551522,0,0,1,1,17,4
2889,2,-1,0.7154171171,1.430834234,0,0,1,1,21,1
2890,2,-1,0.4095777275,0.819155455,0,0,1,1,4,1
2892,2,-1,2.061690427,4.123380854,1,0,0.5172413793,1,44,33
2894,2,-1,2.392462488,4.784924976,1,0,0.5409836066,1,220,137
2904,2,-1,0.5789087973,1.157817595,0,0,0.6666666667,1,26,4
2905,2,-1,0.2020131418,0.4040262836,0,0,1,1,2,1
2910,2,-1,2.402884776,4.805769552,1,0,0.6666666667,1,73,32
2912,2,-1,0.1470869369,0.2941738738,0,0,1,1,12,1
2915,2,-1,1.733952592,3.467905184,1,0,1,1,69,5
2916,2,-1,3.671754983,7.343509966,1,0,0.5833333333,1,203,37
2917,2,-1,0.5138514956,1.027702991,0,0,1,1,21,5
2922,2,-1,1.882562005,3.76512401,1,0,0.6666666667,1,76,24
2924,2,-1,3.312705348,6.625410696,1,0,0.625,1,90,40
2926,2,-1,0.3186276492,0.6372552984,0,0,0.75,1,7,4
2927,2,-1,0.03360134251,0.06720268502,0,0,1,1,20,17
2930,2,-1,1.236664717,2.473329434,1,0,0.4545454545,1,32,25
2931,2,-1,0.5491697321,1.098339464,0,0,1,1,22,2
2934,2,-1,0.1920931192,0.3841862384,0,0,1,1,13,1
2937,2,2.619714405,3.194587069,6.389174138,1,0,0.5044247788,0,240,229
2942,2,-1,0.8902395159,1.780479032,0,0,0.6,1,13,6
2945,2,-1,1.079520978,2.159041956,1,0,0.75,1,20,11
2948,2,-1,0.1917282052,0.3834564104,0,0,0.5,1,14,3
2950,2,-1,1.428700994,2.857401988,1,0,0.6842105263,1,112,27
2952,2,-1,0.2758306184,0.5516612368,0,0,0.6666666667,1,14,3
2954,2,-1,0.3708965135,0.741793027,0,0,0.5,1,7,6
2955,2,-1,2.383602626,4.767205252,1,0,1,1,121,4
2956,2,-1,0.5175840225,1.035168045,0,0,1,1,41,25
2961,2,-1,2.768546192,5.537092384,1,0,0.9,1,15,10
2963,2,-1,3.248513421,6.497026842,1,0,0.5454545455,1,37,23
2964,2,4.695820933,5.149452172,10.29890434,1,0,0.5539906103,0,240,219
2965,2,-1,1.003740303,2.007480606,1,0,0.5714285714,1,22,19
2968,2,-1,1.208234396,2.416468792,1,0,0.7058823529,1,45,21
2974,2,-1,0.4315412652,0.8630825304,0,0,1,1,14,5
2975,2,-1,0.8976114479,1.795222896,0,0,0,1,8,0
2976,2,-1,1.298856904,2.597713808,1,0,0.6666666667,1,24,19
2977,2,-1,0.7303830433,1.460766087,0,0,0.6666666667,1,33,13
2980,2,-1,0.8439799616,1.687959923,0,0,1,1,19,1
2982,2,-1,0.05537821507,0.1107564301,0,0,1,1,2,1
2987,2,-1,0.4622811668,0.9245623336,0,0,0.5,1,20,8
2989,2,-1,0.198347024,0.396694048,0,0,1,1,7,2
2992,2,-1,0.3538550554,0.7077101108,0,0,0.5555555556,1,12,9
2993,2,-1,0.3234013983,0.6468027966,0,0,0.6666666667,1,10,6
2994,2,-1,0.6307071548,1.26141431,0,0,1,1,7,1
2996,2,-1,0.3471028559,0.6942057118,0,0,0.6666666667,1,4,3
2999,2,-1,0.4917841442,0.9835682884,0,0,1,1,24,3
3002,2,-1,1.105331368,2.210662736,1,0,0.75,1,33,8
3005,2,7.086550699,7.1400341,14.2800682,1,0,0.5164319249,0,240,236
3006,2,-1,1.237683063,2.475366126,1,0,0.5714285714,1,20,7
3011,2,-1,0.3380532595,0.676106519,0,0,0.5,1,9,5
3015,2,-1,2.161651906,4.323303812,1,0,0.6875,1,84,24
3019,2,-1,0.5189251053,1.037850211,0,0,0.5454545455,1,17,13
3021,2,-1,1.928117606,3.856235212,1,0,0.6279069767,1,146,55
3027,2,-1,0.1280942316,0.2561884632,0,0,0.5,1,4,2
3030,2,-1,1.397639167,2.795278334,1,0,0.75,1,12,4
3032,2,-1,0.2354128536,0.4708257072,0,0,1,1,3,1
3033,2,-1,0.2519625488,0.5039250976,0,0,0.6,1,18,13
3037,2,-1,0.2083472224,0.4166944448,0,0,1,1,15,2
3041,2,-1,2.060804995,4.12160999,1,0,0.8235294118,1,30,17
3049,2,-1,0.4294820367,0.8589640734,0,0,1,1,20,7
3050,2,-1,0.6936186397,1.387237279,0,0,0.75,1,16,4
3053,2,-1,0.8761126073,1.752225215,0,0,0.8,1,31,6
3056,2,-1,1.596523875,3.19304775,1,0,0.6315789474,1,57,19
3066,2,-1,1.100869622,2.201739244,1,0,1,1,33,3
3068,2,-1,1.701077765,3.40215553,1,0,0.8461538462,1,45,13
3069,2,-1,0.3619652727,0.7239305454,0,0,0,1,8,0
3070,2,-1,2.015018607,4.030037214,1,0,0.5789473684,1,42,19
3072,2,-1,0.8434930092,1.686986018,0,0,0.6153846154,1,25,13
3075,2,-1,0.8262759415,1.652551883,0,0,0.8,1,17,5
3080,2,-1,0.3701978106,0.7403956212,0,0,1,1,20,1
3081,2,-1,1.611751845,3.22350369,1,0,0.5897435897,1,111,41
3084,2,-1,1.147024642,2.294049284,1,0,0.75,1,12,4
3085,2,-1,0.5729565498,1.1459131,0,0,1,1,3,1
3089,2,-1,1.468960843,2.937921686,1,0,0.48,1,64,31
3092,2,-1,0.8746937616,1.749387523,0,0,0.7142857143,1,21,17
3094,2,-1,5.282607757,10.56521551,1,0,0.5333333333,1,133,30
3097,2,-1,0.1107439528,0.2214879056,0,0,0,1,4,0
3098,2,-1,0.3303816483,0.6607632966,0,0,0.75,1,17,5
3100,2,-1,0.8087210088,1.617442018,0,0,0.6,1,20,7
3102,2,2.172498165,5.08158212,10.16316424,1,0,0.6666666667,0,240,9
3105,2,-1,0.4381894302,0.8763788604,0,0,0.5714285714,1,15,8
3112,2,-1,1.573253835,3.14650767,1,0,0.6363636364,1,20,11
3115,2,-1,1.248873476,2.497746952,1,0,0.5555555556,1,36,12
3117,2,-1,1.271167681,2.542335362,1,0,0.6666666667,1,20,3
3119,2,-1,0.6691985854,1.338397171,0,0,0.7777777778,1,31,23
3120,2,-1,1.063876987,2.127753974,1,0,1,1,5,3
3121,2,-1,1.954905363,3.909810726,1,0,0.875,1,28,8
3125,2,-1,0.2866910279,0.5733820558,0,0,0.6666666667,1,17,4
3127,2,-1,0.6586143395,1.317228679,0,0,0.5,1,59,46
3130,2,-1,0.4019670758,0.8039341516,0,0,0,1,12,5
3134,2,-1,0.592260158,1.184520316,0,0,0.625,1,50,11
3137,2,-1,1.644156604,3.288313208,1,0,0.5777777778,1,94,49
3138,2,-1,0.2515742257,0.5031484514,0,0,0.75,1,8,5
3141,2,-1,0.8476726219,1.695345244,0,0,1,1,21,4
3143,2,-1,0.3847606082,0.7695212164,0,0,0.6666666667,1,19,14
3144,2,-1,3.728463419,7.456926838,1,0,0.6136363636,1,109,45
3146,2,-1,0.5984965846,1.196993169,0,0,0,1,9,0
3150,2,-1,0.8039506633,1.607901327,0,0,0.6153846154,1,20,16
3156,2,-1,0.662238507,1.324477014,0,0,0.8333333333,1,21,9
3162,2,-1,0.579627842,1.159255684,0,0,0.6,1,37,20
3167,2,-1,0.5539338227,1.107867645,0,0,1,1,21,7
3168,2,-1,2.114871236,4.229742472,1,0,0.6923076923,1,48,13
3172,2,-1,1.498290963,2.996581926,1,0,0.6666666667,1,88,16
3173,2,-1,2.219114869,4.438229738,1,0,0.4634146341,1,113,44
3175,2,-1,0.7850460353,1.570092071,0,0,1,1,11,9
3178,2,-1,0.6190747968,1.238149594,0,0,1,1,5,1
3179,2,-1,3.267667667,6.535335334,1,0,0.5576923077,1,191,52
3180,2,-1,0.4217503593,0.8435007186,0,0,1,1,6,4
3186,2,-1,1.715874691,3.431749382,1,0,0.8888888889,1,67,9
3188,2,-1,0.9465212693,1.893042539,0,0,0.3703703704,1,75,44
3190,2,-1,1.582381399,3.164762798,1,0,0.7777777778,1,61,18
3191,2,-1,0.889103433,1.778206866,0,0,1,1,25,3
3195,2,-1,0.3683679632,0.7367359264,0,0,1,1,5,1
3197,2,-1,0.8047049319,1.609409864,0,0,0.6666666667,1,18,15
3198,2,-1,0.9352654864,1.870530973,0,0,0.6666666667,1,11,6
3200,2,3.834677613,6.15719611,12.31439222,1,0,0.5423728814,0,240,236
3204,2,-1,0.269890017,0.539780034,0,0,0.6666666667,1,7,3
3205,2,-1,1.11104794,2.22209588,1,0,1,1,5,2
3206,2,-1,1.760156499,3.520312998,1,0,0.6666666667,1,35,15
3207,2,-1,0.1149361339,0.2298722678,0,0,1,1,10,2
3212,2,-1,0.5560671298,1.11213426,0,0,0.5,1,11,4
3215,2,-1,0.6579475654,1.315895131,0,0,0.5714285714,1,63,41
3220,2,-1,0.05553001876,0.1110600375,0,0,1,1,6,2
3221,2,-1,0.8438199343,1.687639869,0,0,1,1,9,5
3223,2,-1,2.806264234,5.612528468,1,0,0.7777777778,1,85,9
3225,2,-1,0.7697264178,1.539452836,0,0,0.5833333333,1,40,21
3226,2,-1,0.7417941953,1.483588391,0,0,1,1,5,2
3228,2,-1,0.5414072601,1.08281452,0,0,0.5714285714,1,39,13
3230,2,-1,0.8201099818,1.640219964,0,0,0.8,1,21,5
3236,2,-1,1.337632164,2.675264328,1,0,0.8571428571,1,60,7
3248,2,-1,0.3667687786,0.7335375572,0,0,1,1,35,4
3249,2,-1,1.246754304,2.493508608,1,0,1,1,22,2
3252,2,-1,0.3913044689,0.7826089378,0,0,1,1,27,3
3254,2,-1,1.117311461,2.234622922,1,0,1,1,27,2
3255,2,-1,1.352097089,2.704194178,1,0,0.75,1,38,13
3261,2,-1,3.668068067,7.336136134,1,0,0.5897435897,1,150,39
3264,2,-1,1.069507393,2.139014786,1,0,0.619047619,1,57,21
3267,2,-1,0.5797049832,1.159409966,0,0,0.6666666667,1,33,5
3273,2,-1,1.299283677,2.598567354,1,0,0.7142857143,1,16,7
3274,2,-1,0.2136901269,0.4273802538,0,0,1,1,3,1
3276,2,-1,0.4866902318,0.9733804636,0,0,1,1,5,1
3281,2,-1,0.8326135166,1.665227033,0,0,1,1,16,8
3282,2,-1,1.152143827,2.304287654,1,0,1,1,18,17
3287,2,-1,0.440598843,0.881197686,0,0,0.5,1,10,2
3291,2,-1,2.912330153,5.824660306,1,0,1,1,16,3
3292,2,-1,1.395710568,2.791421136,1,0,0.6,1,70,5
3294,2,-1,3.19161239,6.38322478,1,0,0.6818181818,1,66,22
3296,2,-1,2.517920216,5.035840432,1,0,0.5217391304,1,158,24
3299,2,-1,2.150014294,4.300028588,1,0,0.5384615385,1,68,13
3300,2,-1,0.534957102,1.069914204,0,0,0.6666666667,1,27,8
3302,2,-1,0.197316536,0.394633072,0,0,0.6666666667,1,15,9
3305,2,-1,0.7625588047,1.525117609,0,0,1,1,21,3
3309,2,-1,0.5471918851,1.09438377,0,0,1,1,19,2
3310,2,-1,2.004536204,4.009072408,1,0,0.5714285714,1,47,16
3313,2,-1,0.373395663,0.746791326,0,0,0,1,47,0
3321,2,-1,0.6149185284,1.229837057,0,0,0.5555555556,1,20,9
3322,2,-1,0.6477512025,1.295502405,0,0,0.5,1,16,7
3323,2,-1,2.603831619,5.207663238,1,0,0.7222222222,1,54,24
3325,2,-1,0.5409439109,1.081887822,0,0,0.6666666667,1,15,9
3326,2,-1,0.1999026009,0.3998052018,0,0,1,1,6,1
3329,2,-1,0.3984375966,0.7968751932,0,0,0.75,1,15,7
3330,2,-1,0.4610431097,0.9220862194,0,0,0.6666666667,1,11,7
3331,2,-1,0.6503208492,1.300641698,0,0,1,1,19,4
3335,2,-1,0.09659223793,0.1931844759,0,0,0,1,11,0
3336,2,-1,1.694024804,3.388049608,1,0,1,1,32,9
3338,2,-1,1.192971315,2.38594263,1,0,0.52,1,43,29
3343,2,-1,0.1855938451,0.3711876902,0,0,0.5,1,8,2
3347,2,-1,1.16226513,2.32453026,1,0,0.75,1,35,7
3349,2,-1,0.9122058744,1.824411749,0,0,0,1,13,5
3352,2,-1,0.9988755862,1.997751172,0,0,0.6,1,25,14
3354,2,-1,0.7704876771,1.540975354,0,0,0.6363636364,1,36,12
3355,2,-1,1.59033902,3.18067804,1,0,0.6470588235,1,31,18
3356,2,-1,1.575955022,3.151910044,1,0,1,1,24,4
3361,2,-1,0.6310804031,1.262160806,0,0,0.6666666667,1,17,6
3370,2,-1,0.9220144589,1.844028918,0,0,1,1,15,4
3371,2,-1,0.02483183818,0.04966367636,0,0,0,1,24,3
3373,2,-1,0.1211278527,0.2422557054,0,0,1,1,12,1
3377,2,-1,2.407510195,4.81502039,1,0,0.625,1,158,57
3378,2,-1,0.07338065645,0.1467613129,0,0,1,1,5,2
3382,2,-1,2.599223356,5.198446712,1,0,0.8888888889,1,155,12
3383,2,-1,1.022480596,2.044961192,1,0,0.875,1,26,8
3385,2,-1,0.4347010752,0.8694021504,0,0,1,1,21,4
3388,2,-1,2.11015179,4.22030358,1,0,0.5454545455,1,47,12
3390,2,-1,1.045137407,2.090274814,1,0,0.7,1,53,14
3391,2,-1,1.673284061,3.346568122,1,0,0.8333333333,1,11,7
3397,2,-1,0.2378654572,0.4757309144,0,0,1,1,13,1
3403,2,-1,1.469281582,2.938563164,1,0,0.8333333333,1,34,6
3407,2,-1,0.8704113332,1.740822666,0,0,0.7272727273,1,45,20
3408,2,-1,1.463400135,2.92680027,1,0,0.6666666667,1,37,7
3409,2,-1,0.9763253706,1.952650741,0,0,0.5714285714,1,10,8
3411,2,-1,1.798086709,3.596173418,1,0,0.6470588235,1,59,18
3412,2,-1,1.009660578,2.019321156,1,0,0.5555555556,1,15,11
3415,2,-1,1.662672066,3.325344132,1,0,0.6538461538,1,83,26
3421,2,-1,0.8375153946,1.675030789,0,0,0.4,1,23,10
3422,2,-1,2.404205498,4.808410996,1,0,0.75,1,53,21
3424,2,-1,1.10777868,2.21555736,1,0,0.7857142857,1,58,33
3429,2,-1,2.807591227,5.615182454,1,0,0.5405405405,1,64,38
3432,2,-1,0.1673324894,0.3346649788,0,0,1,1,26,23
3439,2,-1,2.713584226,5.427168452,1,0,0.6666666667,1,36,19
3440,2,-1,1.450781729,2.901563458,1,0,0.6,1,62,10
3441,2,-1,0.05674195565,0.1134839113,0,0,1,1,4,2
3443,2,-1,0.8413346762,1.682669352,0,0,0.3333333333,1,21,6
3444,2,-1,0.2062337902,0.4124675804,0,0,1,1,6,2
3448,2,-1,1.448591743,2.897183486,1,0,0.6666666667,1,64,23
3450,2,-1,1.216674574,2.433349148,1,0,0.5,1,23,12
3452,2,-1,0.4282673892,0.8565347784,0,0,1,1,8,3
3458,2,-1,2.156233768,4.312467536,1,0,0.6875,1,39,17
3470,2,-1,0.9108298114,1.821659623,0,0,0.5714285714,1,38,16
3473,2,-1,0.5393378113,1.078675623,0,0,0.5,1,21,8
3475,2,-1,0.5827890717,1.165578143,0,0,0.6153846154,1,20,13
3476,2,-1,1.017629758,2.035259516,1,0,0.6666666667,1,20,3
3477,2,-1,2.01360986,4.02721972,1,0,0.8,1,19,14
3478,2,-1,1.656228456,3.312456912,1,0,1,1,202,8
3486,2,1.392707677,7.25174653,14.50349306,1,0,0.5671641791,0,240,136
3490,2,-1,1.962700874,3.925401748,1,0,0.8888888889,1,91,9
3493,2,-1,0.639361761,1.278723522,0,0,0.6363636364,1,34,25
3495,2,-1,0.7034623278,1.406924656,0,0,0.5,1,55,22
3496,2,2.564046195,2.966017703,5.932035406,1,0,0.5159235669,0,240,176
3498,2,-1,0.6191834001,1.2383668,0,0,0.5714285714,1,14,7
3502,2,-1,0.4456533277,0.8913066554,0,0,0.8,1,8,6
3506,2,-1,2.844067465,5.68813493,1,0,1,1,27,6
3510,2,-1,0.5679310729,1.135862146,0,0,1,1,25,1
3511,2,-1,0.1488563163,0.2977126326,0,0,1,1,23,11
3512,2,-1,0.5838510337,1.167702067,0,0,1,1,21,5
3516,2,-1,1.175894334,2.351788668,1,0,0.6666666667,1,17,6
3520,2,-1,0.4228882094,0.8457764188,0,0,1,1,13,1
3522,2,-1,0.3571140453,0.7142280906,0,0,1,1,6,1
3523,2,-1,0.4939539731,0.9879079462,0,0,0.8333333333,1,12,6
3525,2,-1,0.6572727395,1.314545479,0,0,1,1,15,3
3528,2,-1,0.5481568664,1.096313733,0,0,1,1,29,4
3529,2,-1,0.9660613644,1.932122729,0,0,0.6923076923,1,21,13
3532,2,-1,2.056338865,4.11267773,1,0,1,1,53,4
3537,2,-1,1.262596123,2.525192246,1,0,0.6666666667,1,60,7
3538,2,-1,0.3334325676,0.6668651352,0,0,1,1,11,2
3540,2,-1,0.2132399853,0.4264799706,0,0,1,1,8,3
3545,2,-1,0.3423379817,0.6846759634,0,0,0,1,11,0
3546,2,-1,0.6270676135,1.254135227,0,0,0.6,1,14,6
3556,2,-1,1.749451529,3.498903058,1,0,0.8333333333,1,88,6
3559,2,-1,1.460439493,2.920878986,1,0,1,1,41,8
3562,2,-1,1.204841534,2.409683068,1,0,1,1,45,1
3565,2,-1,0.4910796794,0.9821593588,0,0,0.8,1,12,5
3574,2,-1,0.8929464931,1.785892986,0,0,0.6428571429,1,42,17
3575,2,-1,0.6600696956,1.320139391,0,0,0.625,1,37,20
3582,2,-1,0.3718162566,0.7436325132,0,0,1,1,12,4
3584,2,-1,0.1620519456,0.3241038912,0,0,1,1,5,3
3585,2,-1,0.3913777545,0.782755509,0,0,0.6,1,22,5
3586,2,-1,0.9812647153,1.962529431,0,0,0.6666666667,1,19,5
3588,2,-1,0.2836310656,0.5672621312,0,0,0.5,1,11,3
3595,2,-1,2.814399756,5.628799512,1,0,0.8571428571,1,9,7
3596,2,-1,0.9869620092,1.973924018,0,0,0.6153846154,1,43,24
3597,2,-1,1.069285218,2.138570436,1,0,0.6,1,20,10
3600,2,-1,1.54852355,3.0970471,1,0,0.9,1,38,11
3611,2,-1,0.732686223,1.465372446,0,0,0.6,1,36,12
3613,2,-1,1.551405207,3.102810414,1,0,0.7272727273,1,32,15
3614,2,-1,0.07206525639,0.1441305128,0,0,1,1,16,5
3617,2,-1,0.2114854946,0.4229709892,0,0,1,1,9,5
3618,2,-1,1.781151104,3.562302208,1,0,0.5833333333,1,57,16
3619,2,-1,0.3700615624,0.7401231248,0,0,0.6666666667,1,12,4
3621,2,-1,0.1577610774,0.3155221548,0,0,1,1,2,1
3623,2,-1,1.245228672,2.490457344,1,0,0.5,1,21,9
3626,2,6.276843331,9.841447875,19.68289575,1,0,0.5590062112,0,240,162
3627,2,-1,0.1658305039,0.3316610078,0,0,1,1,6,3
3629,2,-1,0.866944829,1.733889658,0,0,1,1,19,4
3632,2,-1,4.782323544,9.564647088,1,0,0.5744680851,1,119,47
3633,2,-1,0.4476407575,0.895281515,0,0,0.5,1,26,18
3634,2,-1,0.4632416201,0.9264832402,0,0,1,1,22,2
3635,2,-1,0.9912097546,1.982419509,0,0,0.5714285714,1,23,7
3640,2,-1,1.652342009,3.304684018,1,0,1,1,52,6
3641,2,-1,0.995833638,1.991667276,0,0,0.6666666667,1,31,10
3643,2,-1,0.8840060703,1.768012141,0,0,0.75,1,53,18
3648,2,1.498324156,3.620020563,7.240041126,1,0,0.5172413793,0,240,40
3651,2,-1,0.6095852541,1.219170508,0,0,0,1,6,0
3655,2,-1,0.3386719588,0.6773439176,0,0,0.8,1,8,6
3660,2,-1,0.7253272661,1.450654532,0,0,0.4545454545,1,21,16
3667,2,-1,0.7984560094,1.596912019,0,0,0.75,1,15,4
3668,2,-1,0.4040737619,0.8081475238,0,0,1,1,7,1
3671,2,-1,1.530551286,3.061102572,1,0,1,1,28,11
3672,2,-1,0.1721762794,0.3443525588,0,0,1,1,27,19
3673,2,-1,0.7118800567,1.423760113,0,0,1,1,17,1
3674,2,23.90127567,28.55609777,57.11219554,1,0,0.5696202532,0,240,237
3675,2,-1,2.788400423,5.576800846,1,0,0.7272727273,1,75,32
3679,2,-1,0.5207109634,1.041421927,0,0,1,1,3,2
3681,2,-1,2.061698567,4.123397134,1,0,0.5806451613,1,79,42
3683,2,-1,0.8120695205,1.624139041,0,0,0.8,1,38,12
3684,2,-1,0.05917808396,0.1183561679,0,0,1,1,7,1
3689,2,-1,1.068720296,2.137440592,1,0,0.6,1,30,5
3691,2,-1,0.3670046081,0.7340092162,0,0,1,1,15,12
3695,2,-1,2.728561551,5.457123102,1,0,0.5,1,113,40
3696,2,-1,0.2135635877,0.4271271754,0,0,0,1,11,0
3704,2,-1,0.4212040448,0.8424080896,0,0,0,1,12,0
3708,2,-1,1.084270022,2.168540044,1,0,0.75,1,41,18
3709,2,-1,1.3741015,2.748203,1,0,1,1,25,2
3710,2,-1,2.157816363,4.315632726,1,0,0.7142857143,1,34,12
3711,2,-1,0.445359673,0.890719346,0,0,0.6666666667,1,22,15
3712,2,-1,4.025086959,8.050173918,1,0,0.6666666667,1,113,22
3714,2,-1,2.463448104,4.926896208,1,0,0.6363636364,1,97,37
3716,2,-1,0.647636621,1.295273242,0,0,1,1,7,1
3718,2,-1,0.4003867691,0.8007735382,0,0,0.75,1,12,8
3721,2,-1,0.2419619469,0.4839238938,0,0,0.75,1,14,5
3723,2,-1,0.6963272022,1.392654404,0,0,0.6666666667,1,26,4
3726,2,-1,0.7588390317,1.517678063,0,0,0.5555555556,1,16,9
3727,2,-1,0.2395090329,0.4790180658,0,0,0.6,1,15,7
3731,2,-1,0.3062579559,0.6125159118,0,0,0.4,1,43,22
3732,2,-1,4.856508749,9.713017498,1,0,0.575,1,131,40
3736,2,-1,1.38049137,2.76098274,1,0,0.6153846154,1,129,20
3737,2,-1,3.686989358,7.373978716,1,0,0.6666666667,1,82,33
3739,2,-1,0.3247489815,0.649497963,0,0,1,1,7,2
3744,2,-1,1.621435262,3.242870524,1,0,0.5789473684,1,84,23
3745,2,-1,1.634798143,3.269596286,1,0,0.8,1,52,5
3746,2,-1,0.6290979542,1.258195908,0,0,1,1,8,3
3748,2,-1,1.367297414,2.734594828,1,0,0.6842105263,1,39,25
3755,2,-1,0.2906175277,0.5812350554,0,0,1,1,10,4
3757,2,4.124241229,5.443083618,10.88616724,1,0,0.5706214689,0,240,227
3761,2,-1,0.9528086104,1.905617221,0,0,0,1,10,0
3766,2,-1,0.5754531598,1.15090632,0,0,0.6666666667,1,6,3
3769,2,-1,0.1564341135,0.312868227,0,0,1,1,31,16
3775,2,6.353371284,9.721423531,19.44284706,1,0,0.5297029703,0,240,202
3777,2,-1,0.2450585893,0.4901171786,0,0,1,1,18,1
3779,2,-1,0.8051593157,1.610318631,0,0,0.6,1,22,5
3781,2,-1,0.2326841792,0.4653683584,0,0,1,1,18,2
3782,2,-1,2.259562424,4.519124848,1,0,0.64,1,67,26
3783,2,-1,0.7674615426,1.534923085,0,0,0,1,26,0
3785,2,-1,0.9446860919,1.889372184,0,0,1,1,18,3
3789,2,-1,0.1388531523,0.2777063046,0,0,0.6666666667,1,17,4
3790,2,-1,3.249070032,6.498140064,1,0,0.6,1,70,32
3795,2,-1,0.1532276318,0.3064552636,0,0,1,1,10,2
3797,2,-1,0.407993107,0.815986214,0,0,1,1,26,1
3809,2,-1,1.890714327,3.781428654,1,0,0.5625,1,87,51
3817,2,-1,0.3918713052,0.7837426104,0,0,1,1,17,1
3819,2,-1,2.022414837,4.044829674,1,0,0.6206896552,1,90,38
3821,2,-1,3.53170862,7.06341724,1,0,0.8181818182,1,94,17
3825,2,-1,1.55161757,3.10323514,1,0,0.6666666667,1,47,28
3830,2,-1,1.179556405,2.35911281,1,0,0.5555555556,1,23,10
3831,2,-1,0.2266301011,0.4532602022,0,0,1,1,11,3
3835,2,-1,2.617621483,5.235242966,1,0,0.8461538462,1,91,15
3838,2,-1,0.6302297446,1.260459489,0,0,0.6666666667,1,38,15
3840,2,-1,1.03443487,2.06886974,1,0,0.75,1,27,19
3843,2,-1,0.454806142,0.909612284,0,0,0,1,14,1
3847,2,-1,1.478951387,2.957902774,1,0,0.8,1,42,5
3848,2,-1,0.4647874412,0.9295748824,0,0,1,1,13,8
3849,2,-1,1.90350885,3.8070177,1,0,0.7272727273,1,71,23
3851,2,-1,0.3692841202,0.7385682404,0,0,1,1,8,5
3854,2,-1,0.9454052642,1.890810528,0,0,0.6,1,38,5
3858,2,-1,0.3399417929,0.6798835858,0,0,0,1,23,1
3859,2,-1,2.217529852,4.435059704,1,0,0.5333333333,1,84,35
3864,2,-1,0.7783274309,1.556654862,0,0,1,1,6,4
3868,2,-1,1.593915047,3.187830094,1,0,1,1,30,3
3872,2,-1,0.9268748482,1.853749696,0,0,0.5,1,37,8
3875,2,-1,0.9568204658,1.913640932,0,0,1,1,3,1
3877,2,-1,0.2738655941,0.5477311882,0,0,0.5,1,5,2
3878,2,-1,0.6267918933,1.253583787,0,0,0.7142857143,1,14,10
3879,2,5.119237988,7.36262194,14.72524388,1,0,0.5654761905,0,240,168
3881,2,-1,0.5609690278,1.121938056,0,0,1,1,14,2
3883,2,-1,1.174189459,2.348378918,1,0,0.4,1,38,15
3886,2,-1,0.1848122255,0.369624451,0,0,1,1,11,1
