trade_id,selected_SL,final_r_X,peak_mfe_X,peak_mfe_atr,reached_1R_X,wrong_way_pre_peak_X,mono_pre_peak_X,sl_triggered,truncated_at_bar,peak_mfe_bar_X
2789,2,-1,-1.015151388,-2.030302776,0,1,0,1,0,0
2791,2,-1,-0.2087827981,-0.4175655962,0,0,0,1,4,3
2792,2,-1,-0.4903296919,-0.9806593838,0,0,0,1,1,0
2797,2,-1,0.1733146915,0.346629383,0,0,0,1,1,0
2798,2,-1,-0.1275553416,-0.2551106832,0,0,0,1,3,1
2799,2,-1,-0.166667691,-0.333335382,0,0,0,1,13,0
2802,2,-1,0.4157892629,0.8315785258,0,0,0,1,29,4
2805,2,-1,-0.003270054743,-0.006540109486,0,0,0,1,1,0
2806,2,-1,0.143612797,0.287225594,0,0,0,1,1,0
2809,2,-1,-0.045289834,-0.090579668,0,0,0,1,16,15
2810,2,-1,0.1688550434,0.3377100868,0,0,0,1,6,0
2811,2,-1,-0.1470396664,-0.2940793328,0,0,0,1,11,0
2821,2,-1,0.1760783184,0.3521566368,0,0,0,1,13,3
2824,2,-1,-0.5083348,-1.0166696,0,0,0,1,3,0
2831,2,-1,-0.1097494846,-0.2194989692,0,0,0,1,3,1
2833,2,-1,0.2374957273,0.4749914546,0,0,0,1,4,0
2839,2,-1,0.1270402517,0.2540805034,0,0,0,1,5,0
2840,2,-1,-1.017499394,-2.034998788,0,1,0,1,0,0
2846,2,-1,-0.172422177,-0.344844354,0,0,0,1,9,4
2851,2,-1,-0.1878146901,-0.3756293802,0,0,0,1,1,0
2854,2,-1,0.04115636965,0.0823127393,0,0,0,1,14,1
2857,2,-1,-0.6928893562,-1.385778712,0,0,0,1,1,0
2859,2,-1,-0.125086746,-0.250173492,0,0,0,1,5,0
2868,2,-1,-1.051479782,-2.102959564,0,1,0,1,0,0
2870,2,-1,-1.046146148,-2.092292296,0,1,0,1,0,0
2871,2,-1,0.4648326983,0.9296653966,0,0,0,1,7,0
2873,2,-1,-0.033556368,-0.067112736,0,0,0,1,11,0
2878,2,-1,-1.0241626,-2.0483252,0,1,0,1,0,0
2883,2,-1,0.4859347046,0.9718694092,0,0,0,1,22,0
2886,2,-1,-0.824515561,-1.649031122,0,0,0,1,1,0
2893,2,-1,-0.246313307,-0.492626614,0,0,0,1,5,0
2896,2,-1,0.08007164612,0.1601432922,0,0,0,1,12,0
2897,2,-1,0.2374407666,0.4748815332,0,0,0,1,7,1
2898,2,-1,-1.019676108,-2.039352216,0,1,0,1,0,0
2901,2,-1,-0.5997284984,-1.199456997,0,0,0,1,1,0
2903,2,-1,0.09382267407,0.1876453481,0,0,0,1,9,4
2906,2,-1,-0.2186231601,-0.4372463202,0,0,0,1,3,0
2907,2,-1,0.1092750997,0.2185501994,0,0,0,1,7,3
2909,2,-1,0.1913740643,0.3827481286,0,0,0,1,4,1
2921,2,-1,-0.1982594721,-0.3965189442,0,0,0,1,2,0
2928,2,-1,0.3671101012,0.7342202024,0,0,0,1,11,2
2932,2,-1,-1.024646878,-2.049293756,0,1,0,1,0,0
2933,2,-1,0.04288240566,0.08576481132,0,0,0,1,9,1
2935,2,-1,-1.027114471,-2.054228942,0,1,0,1,0,0
2938,2,-1,-0.3996062504,-0.7992125008,0,0,0,1,1,0
2940,2,-1,-0.05649894771,-0.1129978954,0,0,0,1,6,0
2943,2,-1,-0.07233121189,-0.1446624238,0,0,0,1,4,0
2946,2,-1,-1.022368995,-2.04473799,0,1,0,1,0,0
2951,2,-1,-0.1713414633,-0.3426829266,0,0,0,1,3,0
2953,2,-1,-0.2293472924,-0.4586945848,0,0,0,1,4,0
2957,2,-1,-0.2203001262,-0.4406002524,0,0,0,1,3,1
2958,2,-1,-0.05617458865,-0.1123491773,0,0,0,1,14,0
2959,2,-1,-0.2005635,-0.401127,0,0,0,1,5,0
2960,2,-1,0.01276359164,0.02552718328,0,0,0,1,13,0
2962,2,-1,0.009924893188,0.01984978638,0,0,0,1,3,0
2966,2,-1,0.1566948849,0.3133897698,0,0,0,1,1,0
2969,2,-1,-0.05609921325,-0.1121984265,0,0,0,1,8,3
2972,2,-1,-0.2557886553,-0.5115773106,0,0,0,1,2,0
2973,2,-1,-0.8863641257,-1.772728251,0,0,0,1,1,0
2978,2,-1,-0.1676919599,-0.3353839198,0,0,0,1,8,1
2981,2,-1,0.142430296,0.284860592,0,0,0,1,3,0
2985,2,-1,-0.8496661263,-1.699332253,0,0,0,1,1,0
2990,2,-1,-0.2087706335,-0.417541267,0,0,0,1,1,0
2991,2,-1,0.2218437134,0.4436874268,0,0,0,1,12,0
2997,2,-1,0.07112955882,0.1422591176,0,0,0,1,4,1
3000,2,-1,-1.01388652,-2.02777304,0,1,0,1,0,0
3003,2,-1,0.1230071971,0.2460143942,0,0,0,1,2,0
3004,2,-1,-0.4631672879,-0.9263345758,0,0,0,1,4,0
3009,2,-1,0.1693400103,0.3386800206,0,0,0,1,2,0
3012,2,-1,0.3360614464,0.6721228928,0,0,0,1,3,0
3022,2,-1,-1.055299361,-2.110598722,0,1,0,1,0,0
3023,2,-1,-0.1854438161,-0.3708876322,0,0,0,1,4,1
3025,2,-1,-0.1311900097,-0.2623800194,0,0,0,1,10,0
3035,2,-1,-0.04115592277,-0.08231184554,0,0,0,1,3,1
3042,2,-1,0.1639491327,0.3278982654,0,0,0,1,2,1
3043,2,-1,-0.342965421,-0.685930842,0,0,0,1,2,0
3044,2,-1,-1.00509162,-2.01018324,0,1,0,1,0,0
3046,2,-1,-1.007141658,-2.014283316,0,1,0,1,0,0
3047,2,-1,-0.6879099041,-1.375819808,0,0,0,1,1,0
3051,2,-1,0.6854299379,1.370859876,0,0,0,1,13,2
3054,2,-1,-0.2726939578,-0.5453879156,0,0,0,1,4,2
3057,2,-1,0.1854630793,0.3709261586,0,0,0,1,2,0
3061,2,-1,-0.4378089328,-0.8756178656,0,0,0,1,1,0
3062,2,-1,0.2525183525,0.505036705,0,0,0,1,8,0
3064,2,-1,0.04516209114,0.09032418228,0,0,0,1,7,1
3067,2,-1,0.03386126993,0.06772253986,0,0,0,1,4,0
3073,2,-1,-1.001622545,-2.00324509,0,1,0,1,0,0
3074,2,-1,-0.3752251032,-0.7504502064,0,0,0,1,1,0
3076,2,-1,0.3909494088,0.7818988176,0,0,0,1,3,0
3078,2,-1,0.02491519291,0.04983038582,0,0,0,1,3,2
3079,2,-1,0.222387981,0.444775962,0,0,1,1,9,1
3082,2,-1,-0.1848808561,-0.3697617122,0,0,0,1,3,0
3083,2,-1,0.1242708906,0.2485417812,0,0,0,1,14,0
3087,2,-1,-1.000910866,-2.001821732,0,1,0,1,0,0
3088,2,-1,-0.3068755195,-0.613751039,0,0,0,1,1,0
3090,2,-1,-0.3883939605,-0.776787921,0,0,0,1,1,0
3091,2,-1,-0.8300607823,-1.660121565,0,0,0,1,1,0
3095,2,-1,-0.4155164118,-0.8310328236,0,0,0,1,1,0
3101,2,-1,-0.2219203202,-0.4438406404,0,0,0,1,2,0
3106,2,-1,0.542636405,1.08527281,0,0,0,1,1,0
3107,2,-1,-0.5972816788,-1.194563358,0,0,0,1,4,0
3110,2,-1,-0.3948311926,-0.7896623852,0,0,0,1,1,0
3111,2,-1,-0.2433629018,-0.4867258036,0,0,0,1,2,0
3118,2,-1,0.09452235037,0.1890447007,0,0,0,1,6,2
3122,2,-1,-0.6750546286,-1.350109257,0,0,0,1,1,0
3123,2,-1,0.02874577517,0.05749155034,0,0,0,1,1,0
3124,2,-1,0.2680079612,0.5360159224,0,0,0,1,2,0
3126,2,-1,-0.3222380756,-0.6444761512,0,0,0,1,3,2
3128,2,-1,-0.07077551701,-0.141551034,0,0,0,1,3,0
3129,2,-1,-0.3194262905,-0.638852581,0,0,0,1,4,0
3133,2,-1,-0.08507606264,-0.1701521253,0,0,0,1,6,0
3151,2,-1,-0.03070337084,-0.06140674168,0,0,0,1,2,0
3152,2,-1,-0.01754720938,-0.03509441876,0,0,0,1,8,0
3157,2,-1,-0.04170533169,-0.08341066338,0,0,0,1,11,0
3158,2,-1,-1.04274412,-2.08548824,0,1,0,1,0,0
3160,2,-1,0.6112114532,1.222422906,0,0,0,1,30,0
3163,2,-1,-1.030173268,-2.060346536,0,1,0,1,0,0
3164,2,-1,-1.031150941,-2.062301882,0,1,0,1,0,0
3165,2,-1,-0.1750984574,-0.3501969148,0,0,0,1,47,1
3166,2,-1,0.3259765467,0.6519530934,0,0,0,1,14,5
3170,2,-1,0.1904228957,0.3808457914,0,0,0,1,4,0
3171,2,-1,-0.4577074183,-0.9154148366,0,0,0,1,3,0
3181,2,-1,-0.251242776,-0.502485552,0,0,0,1,2,1
3182,2,-1,-0.09641311746,-0.1928262349,0,0,0,1,6,0
3184,2,-1,-0.3075578154,-0.6151156308,0,0,0,1,2,0
3187,2,-1,-0.2667203789,-0.5334407578,0,0,0,1,7,0
3189,2,-1,-0.2365654618,-0.4731309236,0,0,0,1,4,0
3192,2,-1,-0.0158710249,-0.0317420498,0,0,0,1,6,0
3199,2,-1,0.3084546227,0.6169092454,0,0,0,1,18,0
3209,2,-1,0.4205239651,0.8410479302,0,0,0,1,3,0
3210,2,-1,0.01721836341,0.03443672682,0,0,0,1,5,3
3218,2,-1,-0.3721835673,-0.7443671346,0,0,0,1,3,1
3222,2,-1,-1.001706405,-2.00341281,0,1,0,1,0,0
3229,2,-1,-1.042368052,-2.084736104,0,1,0,1,0,0
3231,2,-1,-0.00669639301,-0.01339278602,0,0,0,1,5,1
3232,2,-1,-1.045155821,-2.090311642,0,1,0,1,0,0
3234,2,-1,0.09110182734,0.1822036547,0,0,0,1,1,0
3235,2,-1,-1.0009917,-2.0019834,0,1,0,1,0,0
3239,2,-1,-0.419089029,-0.838178058,0,0,0,1,4,1
3244,2,-1,-0.1985388445,-0.397077689,0,0,0,1,20,0
3245,2,-1,2.182603761,4.365207522,1,0,1,1,77,1
3246,2,-1,0.2205664719,0.4411329438,0,0,0,1,16,1
3247,2,-1,-0.3607235371,-0.7214470742,0,0,0,1,4,1
3258,2,-1,-1.022254235,-2.04450847,0,1,0,1,0,0
3262,2,-1,0.01277512167,0.02555024334,0,0,0,1,5,1
3265,2,-1,0.1624186327,0.3248372654,0,0,0,1,5,0
3269,2,-1,-0.04665010872,-0.09330021744,0,0,0,1,5,2
3270,2,-1,0.5445558185,1.089111637,0,0,0,1,9,0
3271,2,-1,-0.3108065302,-0.6216130604,0,0,0,1,1,0
3272,2,-1,-0.3427642513,-0.6855285026,0,0,0,1,3,2
3277,2,-1,0.02661984437,0.05323968874,0,0,0,1,5,0
3279,2,-1,0.1889346374,0.3778692748,0,0,0,1,3,1
3280,2,-1,0.04425412675,0.0885082535,0,0,0,1,3,1
3284,2,-1,0.08277018456,0.1655403691,0,0,0,1,15,5
3285,2,-1,-0.6775596584,-1.355119317,0,0,0,1,1,0
3289,2,-1,-0.2387541905,-0.477508381,0,0,0,1,2,0
3295,2,-1,-0.203500018,-0.407000036,0,0,0,1,9,6
3297,2,-1,-0.241105866,-0.482211732,0,0,0,1,6,4
3306,2,-1,0.1035992553,0.2071985106,0,0,0,1,3,1
3307,2,-1,0.1556890595,0.311378119,0,0,0,1,5,0
3312,2,-1,-0.09102378085,-0.1820475617,0,0,0,1,6,2
3315,2,-1,0.01608636757,0.03217273514,0,0,0,1,7,4
3320,2,-1,0.2716773936,0.5433547872,0,0,0,1,2,0
3324,2,-1,0.06242199631,0.1248439926,0,0,0,1,5,0
3327,2,-1,-0.2296089267,-0.4592178534,0,0,0,1,2,0
3328,2,-1,-0.130599397,-0.261198794,0,0,0,1,3,0
3337,2,-1,-0.2880777083,-0.5761554166,0,0,0,1,2,0
3339,2,-1,-0.369360058,-0.738720116,0,0,0,1,6,0
3344,2,-1,-0.06697490804,-0.1339498161,0,0,0,1,3,0
3345,2,-1,0.0951045221,0.1902090442,0,0,0,1,6,0
3346,2,-1,-0.3670147497,-0.7340294994,0,0,0,1,2,0
3348,2,-1,-0.100439899,-0.200879798,0,0,0,1,7,0
3350,2,-1,0.02805466981,0.05610933962,0,0,0,1,9,0
3351,2,-1,0.5808194614,1.161638923,0,0,1,1,10,1
3357,2,-1,0.1281405618,0.2562811236,0,0,0,1,4,0
3358,2,-1,-0.6471840725,-1.294368145,0,0,0,1,1,0
3359,2,-1,-0.3694938126,-0.7389876252,0,0,0,1,2,0
3362,2,-1,0.2574086212,0.5148172424,0,0,0,1,19,0
3367,2,-1,-0.1548494794,-0.3096989588,0,0,0,1,4,0
3368,2,-1,0.1530543073,0.3061086146,0,0,0,1,16,0
3372,2,-1,-0.06035742625,-0.1207148525,0,0,0,1,8,0
3384,2,-1,-0.2069343459,-0.4138686918,0,0,0,1,11,0
3386,2,-1,-1.010182577,-2.020365154,0,1,0,1,0,0
3387,2,-1,0.4172234306,0.8344468612,0,0,0,1,5,0
3392,2,-1,-0.1793628554,-0.3587257108,0,0,0,1,11,0
3394,2,-1,-0.03051184177,-0.06102368354,0,0,0,1,3,0
3399,2,-1,-0.009349165246,-0.01869833049,0,0,0,1,6,3
3400,2,-1,-0.1921135997,-0.3842271994,0,0,0,1,3,0
3410,2,-1,-0.09999507063,-0.1999901413,0,0,0,1,5,0
3414,2,-1,-0.1159849363,-0.2319698726,0,0,0,1,2,0
3418,2,-1,-0.09247152908,-0.1849430582,0,0,0,1,16,13
3420,2,-1,-0.5769294431,-1.153858886,0,0,0,1,1,0
3423,2,-1,0.1188710241,0.2377420482,0,0,0,1,5,0
3427,2,-1,0.3252345942,0.6504691884,0,0,0,1,3,0
3431,2,-1,0.349203478,0.698406956,0,0,0,1,6,0
3433,2,-1,-0.2880739926,-0.5761479852,0,0,0,1,5,2
3436,2,-1,-0.1092203888,-0.2184407776,0,0,0,1,14,1
3437,2,-1,0.003783294177,0.007566588354,0,0,0,1,5,4
3438,2,-1,-1.000949544,-2.001899088,0,1,0,1,0,0
3445,2,-1,0.4785708902,0.9571417804,0,0,0,1,9,1
3449,2,-1,-0.08057263854,-0.1611452771,0,0,0,1,7,0
3451,2,-1,-0.1666472989,-0.3332945978,0,0,0,1,6,1
3455,2,-1,-0.5824075346,-1.164815069,0,0,0,1,3,1
3457,2,-1,-0.6258382309,-1.251676462,0,0,0,1,2,1
3460,2,-1,-0.3207483697,-0.6414967394,0,0,0,1,4,0
3461,2,-1,-1.0010371,-2.0020742,0,1,0,1,0,0
3462,2,-1,-1.000832394,-2.001664788,0,1,0,1,0,0
3463,2,-1,-0.1531545066,-0.3063090132,0,0,0,1,1,0
3466,2,-1,0.05766823707,0.1153364741,0,0,0,1,18,7
3467,2,-1,-0.3775687092,-0.7551374184,0,0,0,1,14,0
3468,2,-1,-0.3623254836,-0.7246509672,0,0,0,1,1,0
3469,2,-1,-0.3580901058,-0.7161802116,0,0,0,1,1,0
3471,2,-1,-0.2984448777,-0.5968897554,0,0,0,1,1,0
3480,2,-1,-0.3492875169,-0.6985750338,0,0,0,1,1,0
3487,2,-1,0.2088737372,0.4177474744,0,0,0,1,7,0
3488,2,-1,0.246530824,0.493061648,0,0,0,1,5,0
3491,2,-1,-0.4214429419,-0.8428858838,0,0,0,1,1,0
3492,2,-1,0.09699287524,0.1939857505,0,0,0,1,13,5
3503,2,-1,0.1508190227,0.3016380454,0,0,0,1,8,0
3505,2,-1,-0.1209907445,-0.241981489,0,0,0,1,5,1
3507,2,-1,0.2922800745,0.584560149,0,0,0,1,6,0
3508,2,-1,0.1599859507,0.3199719014,0,0,0,1,18,0
3509,2,-1,-0.2664540836,-0.5329081672,0,0,0,1,9,7
3514,2,-1,0.7074434747,1.414886949,0,0,0.3333333333,1,14,3
3515,2,-1,0.2213705865,0.442741173,0,0,0.5,1,19,2
3518,2,-1,0.05297217151,0.105944343,0,0,0,1,20,0
3519,2,-1,0.001924699152,0.003849398304,0,0,0,1,6,0
3521,2,-1,0.05012588877,0.1002517775,0,0,0,1,4,0
3524,2,-1,-0.3201519253,-0.6403038506,0,0,0,1,1,0
3527,2,-1,0.01222554923,0.02445109846,0,0,0,1,2,0
3530,2,-1,-1.042614555,-2.08522911,0,1,0,1,0,0
3531,2,-1,-0.3171830684,-0.6343661368,0,0,0,1,6,1
3536,2,-1,-0.07769015281,-0.1553803056,0,0,0,1,5,0
3539,2,-1,-0.1905082767,-0.3810165534,0,0,0,1,3,1
3542,2,-1,0.08022767275,0.1604553455,0,0,0,1,2,0
3543,2,-1,0.04860453476,0.09720906952,0,0,0,1,4,1
3544,2,-1,-0.1759301897,-0.3518603794,0,0,0,1,3,0
3547,2,-1,0.2822085179,0.5644170358,0,0,0,1,19,11
3548,2,-1,0.1701589423,0.3403178846,0,0,0,1,4,3
3549,2,-1,-0.2290814859,-0.4581629718,0,0,0,1,6,1
3552,2,-1,0.3242502216,0.6485004432,0,0,1,1,11,1
3554,2,-1,0.2890873277,0.5781746554,0,0,0,1,6,1
3558,2,-1,-0.3878459671,-0.7756919342,0,0,0,1,2,1
3563,2,-1,0.07202922871,0.1440584574,0,0,0,1,9,2
3564,2,-1,0.01766215016,0.03532430032,0,0,0,1,10,4
3567,2,-1,-0.3876850049,-0.7753700098,0,0,0,1,2,0
3570,2,-1,1.058068675,2.11613735,1,0,1,1,19,1
3571,2,-1,-1.035350063,-2.070700126,0,1,0,1,0,0
3573,2,-1,-0.2424095477,-0.4848190954,0,0,0,1,5,0
3577,2,-1,-0.2391298593,-0.4782597186,0,0,0,1,6,0
3578,2,-1,0.05046643582,0.1009328716,0,0,0,1,3,1
3579,2,-1,-0.4015448562,-0.8030897124,0,0,0,1,2,0
3580,2,-1,-0.1846371099,-0.3692742198,0,0,0,1,5,2
3581,2,-1,0.02698937813,0.05397875626,0,0,0,1,17,9
3587,2,-1,-0.5260506953,-1.052101391,0,0,0,1,2,0
3589,2,-1,0.2475504776,0.4951009552,0,0,0,1,13,0
3590,2,-1,-0.2088087528,-0.4176175056,0,0,0,1,3,0
3592,2,-1,-0.06162809043,-0.1232561809,0,0,0,1,8,0
3593,2,-1,0.4482285416,0.8964570832,0,0,0,1,13,1
3594,2,-1,-0.08607708232,-0.1721541646,0,0,0,1,2,0
3601,2,-1,-0.05414165484,-0.1082833097,0,0,0,1,7,4
3602,2,-1,-0.1201195644,-0.2402391288,0,0,0,1,13,0
3603,2,-1,-0.08891362157,-0.1778272431,0,0,0,1,4,2
3607,2,-1,0.139082693,0.278165386,0,0,0,1,1,0
3608,2,-1,0.1269315846,0.2538631692,0,0,0,1,1,0
3609,2,-1,0.01310723166,0.02621446332,0,0,0,1,34,10
3610,2,-1,0.2812274065,0.562454813,0,0,0,1,10,0
3612,2,-1,0.1848953226,0.3697906452,0,0,0,1,3,0
3622,2,-1,-0.1831396861,-0.3662793722,0,0,0,1,4,1
3624,2,-1,0.02356972213,0.04713944426,0,0,0,1,10,0
3628,2,-1,0,0,0,0,0,1,6,0
3631,2,-1,-0.2128769437,-0.4257538874,0,0,0,1,3,0
3639,2,-1,-0.6506827572,-1.301365514,0,0,0,1,2,0
3642,2,-1,-1.001598511,-2.003197022,0,1,0,1,0,0
3644,2,-1,-0.05643950666,-0.1128790133,0,0,0,1,7,4
3645,2,-1,0.3556249583,0.7112499166,0,0,0,1,8,0
3646,2,-1,0.4854735145,0.970947029,0,0,0,1,9,1
3649,2,-1,0.1520341344,0.3040682688,0,0,0,1,22,8
3653,2,-1,-0.5787065228,-1.157413046,0,0,0,1,1,0
3654,2,-1,-0.04080096193,-0.08160192386,0,0,0,1,4,2
3659,2,-1,-0.1900693246,-0.3801386492,0,0,0,1,15,4
3662,2,-1,-0.05767320322,-0.1153464064,0,0,0,1,5,2
3665,2,-1,0.3529354689,0.7058709378,0,0,0,1,5,2
3669,2,-1,0.0830766013,0.1661532026,0,0,0,1,5,0
3670,2,-1,0.02792054445,0.0558410889,0,0,0,1,7,0
3676,2,-1,-0.02505639888,-0.05011279776,0,0,0,1,4,2
3677,2,-1,-0.09173295274,-0.1834659055,0,0,0,1,6,4
3680,2,-1,-1.011428456,-2.022856912,0,1,0,1,0,0
3682,2,-1,-0.1291515812,-0.2583031624,0,0,0,1,7,0
3685,2,-1,-0.007909986364,-0.01581997273,0,0,0,1,5,1
3694,2,-1,0.8558103081,1.711620616,0,0,0,1,7,1
3697,2,-1,-0.4276443235,-0.855288647,0,0,0,1,1,0
3700,2,-1,-0.07130659141,-0.1426131828,0,0,0,1,8,0
3705,2,-1,-0.09691539888,-0.1938307978,0,0,0,1,4,1
3706,2,-1,-0.4480280923,-0.8960561846,0,0,0,1,1,0
3713,2,-1,0.01367646515,0.0273529303,0,0,0,1,6,0
3715,2,-1,-0.2171274595,-0.434254919,0,0,0,1,5,2
3722,2,-1,0.1202565223,0.2405130446,0,0,0,1,12,5
3729,2,-1,0.147339653,0.294679306,0,0,0,1,3,1
3733,2,-1,-0.5918372178,-1.183674436,0,0,0,1,1,0
3740,2,-1,-0.2673629318,-0.5347258636,0,0,0,1,3,0
3742,2,-1,-0.8626126058,-1.725225212,0,0,0,1,1,0
3743,2,-1,-0.3557903834,-0.7115807668,0,0,0,1,8,5
3749,2,-1,-0.6965974944,-1.393194989,0,0,0,1,1,0
3751,2,-1,-0.377545891,-0.755091782,0,0,0,1,7,2
3760,2,-1,0.009746283468,0.01949256694,0,0,0,1,3,0
3763,2,-1,-0.1227319348,-0.2454638696,0,0,0,1,4,1
3764,2,-1,-0.09033383248,-0.180667665,0,0,0,1,2,0
3767,2,-1,-0.2045914228,-0.4091828456,0,0,0,1,9,0
3772,2,-1,-0.5627591945,-1.125518389,0,0,0,1,2,0
3773,2,-1,0.1066950837,0.2133901674,0,0,0,1,3,0
3784,2,-1,0.2678325434,0.5356650868,0,0,0,1,7,2
3787,2,-1,0.145041196,0.290082392,0,0,1,1,20,1
3791,2,-1,-1.019702999,-2.039405998,0,1,0,1,0,0
3794,2,-1,0.02201305397,0.04402610794,0,0,0,1,5,0
3796,2,-1,-0.6612571878,-1.322514376,0,0,0,1,1,0
3798,2,-1,0.1668935615,0.333787123,0,0,0,1,9,2
3799,2,-1,-0.1199492019,-0.2398984038,0,0,0,1,10,0
3800,2,-1,-0.2755645014,-0.5511290028,0,0,0,1,4,2
3804,2,-1,0.1399991925,0.279998385,0,0,0,1,5,1
3805,2,-1,-0.06571754606,-0.1314350921,0,0,0,1,9,0
3807,2,-1,0.01383952782,0.02767905564,0,0,0,1,7,2
3808,2,-1,-0.1483109711,-0.2966219422,0,0,0,1,13,0
3810,2,-1,-1.004393562,-2.008787124,0,1,0,1,0,0
3813,2,-1,0.8616912922,1.723382584,0,0,0,1,40,0
3814,2,-1,0.07604244043,0.1520848809,0,0,0,1,7,1
3818,2,-1,-0.1427319926,-0.2854639852,0,0,0,1,3,2
3822,2,-1,0.702446767,1.404893534,0,0,0,1,8,0
3823,2,-1,-0.3275719971,-0.6551439942,0,0,0,1,2,0
3824,2,-1,0.008451039635,0.01690207927,0,0,0,1,4,0
3826,2,-1,-0.63098768,-1.26197536,0,0,0,1,1,0
3829,2,-1,0.003916188076,0.007832376152,0,0,0,1,11,0
3833,2,-1,-0.5891808572,-1.178361714,0,0,0,1,1,0
3834,2,-1,-0.133874029,-0.267748058,0,0,0,1,5,2
3836,2,-1,-0.3067983435,-0.613596687,0,0,0,1,7,6
3844,2,-1,-0.0143546085,-0.028709217,0,0,0,1,3,1
3845,2,-1,0.3213393212,0.6426786424,0,0,1,1,9,1
3850,2,-1,0.2583592695,0.516718539,0,0,0,1,11,0
3853,2,-1,-0.2639348265,-0.527869653,0,0,0,1,20,15
3856,2,-1,-0.1142370448,-0.2284740896,0,0,0,1,4,0
3857,2,-1,0.8741957039,1.748391408,0,0,0,1,14,0
3862,2,-1,-0.01808835525,-0.0361767105,0,0,0,1,7,1
3866,2,-1,0.1277033976,0.2554067952,0,0,0,1,3,0
3867,2,-1,-0.2538954196,-0.5077908392,0,0,0,1,1,0
3869,2,-1,-0.3134768999,-0.6269537998,0,0,0,1,7,1
3870,2,-1,-0.100516596,-0.201033192,0,0,0,1,2,0
3871,2,-1,-0.05795720067,-0.1159144013,0,0,0,1,2,0
3873,2,-1,0.6796341203,1.359268241,0,0,0,1,15,0
3874,2,-1,-0.07648339336,-0.1529667867,0,0,0,1,4,0
3882,2,-1,0.5404047327,1.080809465,0,0,0,1,2,0
3885,2,-1,0.1156203837,0.2312407674,0,0,0,1,15,2
3888,2,-1,0.3807331078,0.7614662156,0,0,0,1,4,0
3893,2,-1,0.2992520117,0.5985040234,0,0,0,1,4,0
3900,2,-1,-0.005183943045,-0.01036788609,0,0,0,1,10,4
3901,2,-1,0.01146926126,0.02293852252,0,0,0,1,4,3
3902,2,-1,-0.237847822,-0.475695644,0,0,0,1,2,0
3906,2,-1,-1.001381873,-2.002763746,0,1,0,1,0,0
3907,2,-1,0.3313970174,0.6627940348,0,0,0,1,17,0
3908,2,-1,-0.7522176217,-1.504435243,0,0,0,1,3,1
3910,2,-1,-0.2671931833,-0.5343863666,0,0,0,1,4,3
3911,2,-1,0.01057469343,0.02114938686,0,0,0,1,4,2
3920,2,-1,0.1609801053,0.3219602106,0,0,0,1,1,0
3922,2,-1,-0.384728693,-0.769457386,0,0,0,1,3,2
3923,2,-1,0.5762646064,1.152529213,0,0,0,1,13,0
3924,2,-1,0.754488906,1.508977812,0,0,1,1,9,1
3928,2,-1,0.004307872912,0.008615745824,0,0,0,1,15,11
3931,2,-1,0.2923343776,0.5846687552,0,0,0,1,2,0
3932,2,-1,0.6475618174,1.295123635,0,0,1,1,9,1
3935,2,-1,0.004018217086,0.008036434172,0,0,0,1,3,0
3936,2,-1,-0.1205563114,-0.2411126228,0,0,0,1,2,0
3943,2,-1,-0.1586888965,-0.317377793,0,0,0,1,8,1
3951,2,-1,0.03923900079,0.07847800158,0,0,0,1,9,0
3952,2,-1,0.2379861158,0.4759722316,0,0,1,1,19,1
3958,2,-1,0.04207215733,0.08414431466,0,0,0,1,6,0
3959,2,-1,-0.03693915631,-0.07387831262,0,0,0,1,10,0
3961,2,-1,-0.4142602057,-0.8285204114,0,0,0,1,3,0
3962,2,-1,-0.3589535502,-0.7179071004,0,0,0,1,6,0
3966,2,-1,0.09199966074,0.1839993215,0,0,0,1,6,4
3968,2,-1,-0.06087025226,-0.1217405045,0,0,0,1,13,6
3981,2,-1,-0.4930540105,-0.986108021,0,0,0,1,1,0
3989,2,-1,-0.02449567359,-0.04899134718,0,0,0,1,10,0
3991,2,-1,-0.09804165949,-0.196083319,0,0,0,1,3,0
3995,2,-1,-0.4054672465,-0.810934493,0,0,0,1,2,0
3997,2,-1,-0.214040705,-0.42808141,0,0,0,1,3,1
4006,2,-1,0.08070032867,0.1614006573,0,0,0,1,5,2
4007,2,-1,-0.4782558754,-0.9565117508,0,0,0,1,2,0
4008,2,-1,-1.048223402,-2.096446804,0,1,0,1,0,0
4010,2,-1,0.2881478423,0.5762956846,0,0,0,1,6,0
4011,2,-1,-0.4843885668,-0.9687771336,0,0,0,1,1,0
4017,2,-1,-0.1406831965,-0.281366393,0,0,0,1,6,0
4021,2,-1,-0.4363173042,-0.8726346084,0,0,0,1,3,1
4023,2,-1,0.03820960051,0.07641920102,0,0,0,1,17,11
4031,2,-1,0.2846265998,0.5692531996,0,0,0,1,16,1
4036,2,-1,-0.1017687343,-0.2035374686,0,0,0,1,11,1
4043,2,-1,-0.04089160501,-0.08178321002,0,0,0,1,14,2
4046,2,-1,0.084120614,0.168241228,0,0,0,1,17,0
4047,2,-1,-0.05896982666,-0.1179396533,0,0,0,1,6,5
4051,2,-1,-1.067241855,-2.13448371,0,1,0,1,0,0
4052,2,-1,-0.3341491825,-0.668298365,0,0,0,1,2,0
4061,2,-1,-0.856336674,-1.712673348,0,0,0,1,1,0
4062,2,-1,-0.54248662,-1.08497324,0,0,0,1,1,0
